ceeb,ncessch
443639,480020912959
053876,062785011539
054166,061389011932
110401,130396003437
380437,410600001787
525205,660000200077
060420,080336006328
102123,120087006987
261967,291854003148
331884,362535005740
365219,390467602648
443592,482364011262
446093,483294011973
054381,062271012438
060320,080270006548
380780,410883001543
030029,040045002592
054069,060246110848
102147,120039007358
102333,120039007855
320356,350012601070
030208,040625002586
060092,080234006611
060501,080336006515
061041,080582006369
500331,551578002688
060110,080270006605
102308,120174007388
320672,350252001021
332531,360099006102
053871,064251010912
270523,301542000358
051228,061518012174
101983,120039003977
102215,120168007003
110263,130012003540
233832,260098908273
030652,040082903278
030742,040084303351
053953,061233011067
054347,064119012341
060001,080234006451
472110,510225002447
060607,080399001608
061248,080633006413
140708,170993006437
445579,482001011166
111800,130255003916
441027,483557010997
442955,482142012982
112690,130102003978
410997,450390701579
050902,061233011061
060541,080555006488
040520,050040501591
191161,220084001667
447044,484296012380
053878,060228711981
140187,174169006090
051082,061062012422
054054,060151511386
054221,060180211787
143331,173027005337
242294,273384004792
051216,060197312410
054458,069104512387
261658,292280003083
471232,510225002817
030748,040094603375
054531,060186712883
061159,080345006400
090145,110003900477
101997,120159004179
130181,160210001071
311326,341710000549
444458,482889011568
450339,490006200992
030711,040187002822
054219,060181812064
220767,250054602780
333907,360008105944
441134,480029212548
060493,080002006418
102213,120039007634
290213,320006000780
381280,411353001713
442775,480023512294
443649,480020912326
054376,062271012439
441516,481527013128
060048,080234000082
030743,040087803350
051779,060192611633
102320,120048007629
220760,250477000634
411894,450201001508
054204,061233012274
054794,060150513832
330831,360009105962
053978,069113511047
143171,172307006062
053951,063560007437
054231,060215211893
450286,490002001106
450418,490021000147
054462,060141412435
061290,080660001139
335367,360010306024
446293,480021112164
140562,170993005790
444916,483318012019
470061,510225002451
054607,062547012972
140630,170993006438
241689,270011703694
290210,320006000777
232203,260098108149
320119,350006001037
380972,411035001820
443626,480012508252
033769,040269002684
290240,320000100731
331077,360008505652
440057,480759000045
054259,060189911635
054816,060195713410
102133,120039003833
261848,293165003227
431118,470222002269
443752,482526011897
050756,062724008919
054521,060744012894
054767,060179813084
140279,170579005909
140624,170993006473
290244,320006000812
030600,040828002550
111802,130255003838
120246,150003000295
221740,251083001722
053868,063488011404
442404,481473010533
054643,060238813152
330952,360009605966
054078,060985011709
054203,060657011526
130596,160016500772
030746,040852003206
141939,173291005781
221349,250008501984
331147,360008706397
444457,482892011441
060903,080480002014
060966,080540006534
100233,120039007453
221262,250008201845
310904,341750006121
320062,350006000809
334032,360007806185
441021,481218012263
051663,060227912848
111279,130213002877
221381,250005501260
393407,421899003855
450431,490105000697
054697,062466013098
100383,120057000845
310587,340774000787
480139,530270003222
054088,060193410867
060513,080336006626
101515,120156001633
140940,170993006282
231006,263582007784
480111,530861002998
102092,120024007659
210239,240039001638
300081,330234000039
310157,340249000996
365157,390137405564
443665,480020912692
480419,530765003136
365229,390437805561
431251,470186002104
431522,470014802088
442277,484071011391
450384,490012301208
481494,530270003463
281708,317011002240
320109,350013000921
444461,482892009049
030641,040633002859
053975,060243510836
102296,120192007281
240699,270036404423
446027,483808011097
053864,064251010914
421025,590008000117
442611,483318013139
042762,050007801078
263591,293165002844
395167,422529000969
490229,540057001464
034549,040963002775
050897,061392011099
054346,060240712259
050514,060213712191
053609,060194211934
030800,040089703376
060089,080234001916
334873,360012305831
440463,480957013111
054525,062271012898
443747,481611011254
053218,063513011990
100241,120027004326
290204,320006000661
365234,390141705597
030081,040174002909
054249,062271012234
061011,080354006422
320674,350011801055
380653,410804001796
470887,510364002462
053926,060165010751
446087,481770011031
450452,490006700997
102029,120108003966
446689,484122011277
060514,080336006551
090196,110001900324
210119,240002701669
320641,350011901058
442195,484071009547
443191,483765011000
443305,480026412145
450073,490014201428
182561,210051002206
251102,280177001347
333428,360007706363
447699,484653011511
102126,120039006019
102500,120150008231
240721,270027603615
241326,271778003515
054207,060153211665
070167,090345001581
141392,170993006250
221091,250005801272
320534,350001001024
333638,360007706077
141083,170993006459
440944,481830012055
471551,510264002344
042168,051197001483
054553,060150212043
060168,080258006474
060372,080336006527
192136,220016002327
330636,360007705560
444099,480016313068
446281,483873011806
130028,160000401035
144479,174333006032
333627,360007705769
333894,360007706125
041412,050039801470
060726,080002006639
242300,270034404093
340088,370472003351
450088,490012501199
054018,063531010990
054709,060750013058
061069,080624001906
112431,130129003649
190229,220014802267
410523,450390901513
440224,481305011190
020039,020007000039
054569,060172012903
061157,080002006634
143784,171371005611
320255,590011600144
365284,390434805731
440363,482703012156
051083,063075011002
200818,231481223141
365121,390053005240
442492,481970012338
052575,063201004923
445862,482658011891
470064,510225003001
030072,040019103434
054851,062927013876
140709,170993006499
221947,250004600819
450288,490003901129
011192,010162001824
110927,130222003954
444162,480016312670
033400,040044702671
061214,080615001559
111496,130249003570
192448,220123002028
440905,481168012172
443597,482364011263
446284,480144113102
053995,060002711036
230526,261752007965
070863,090483001638
102139,120033004488
333368,362049001900
334116,360007706193
030646,040065303069
054013,060907011175
100647,120039007454
102193,120087007001
151669,180005802315
330476,360104706254
050424,062250005870
141347,170993006523
332904,360010205511
030034,040625002426
113303,130111004019
130639,160014000949
143497,173174005747
332929,360008305784
410879,450390101687
410913,450078001567
445848,481965010669
051267,064015010994
090044,110003000267
050606,060903012267
052031,062515012556
102183,120039006229
310974,340002200285
331079,360009206292
443209,481428011416
444836,481965012240
450126,490042000657
501415,550960002979
100204,120108003965
320124,350006001031
040004,050306001618
054214,061692012024
054764,061692012464
112129,130228004099
311029,340009000829
447468,480025409511
060509,080336006543
232154,261983008230
054429,060222912395
140008,170139500018
442191,484668011982
442593,481956010867
443599,484122010786
470140,510225002969
191793,220084000617
251749,280279001381
365204,390149005710
390608,420555007449
054171,060184311953
102398,120039007981
320138,350006001100
282803,292355002413
054101,063697211114
054181,060744011854
130062,160036000823
210664,240033001688
263132,290837002978
320245,350099001080
050707,064200012621
054133,063066006103
060471,080336001917
210745,240042001437
250342,280003101574
050358,063543014067
060484,080336001406
102124,120153007331
053307,X0085583
330984,360009105928
210945,240006000127
242284,270035104098
440561,02163438
102335,120039007923
054188,060234814224
050030,060186000059
052975,00072519
222500,00602854
363170,01061029
262995,292928002990
450171,490051000351
112046,130282002130
192141,220015602270
222120,00601715
443867,01642171
460099,A9106766
232447,260609008480
281706,A0302000
054827,060251014414
140875,00339712
311143,340008700735
051852,00081057
141142,170993005788
030487,00032134
160997,00458219
330493,360008605791
060478,080555001997
052482,061207001342
054644,062271013203
380936,02052126
446254,483312011431
054368,062271012525
151391,180411000709
060362,080336006528
070825,090353001632
230913,260110308271
242180,A1502121
053588,A0300444
054046,060158010865
221290,250717001106
501007,01507267
053916,063384011194
410623,01264459
050589,A0500169
450052,490003701101
100132,A9102006
100777,A9501349
060552,080336006514
120100,00326667
191070,A0701050
070261,090279001207
380319,410470000143
144370,172388002601
442627,482001013003
372720,400080002866
054104,060156510989
060337,080002006585
394440,01907505
120039,150003000274
100164,A9901157
441848,480027111189
053896,060158010865
311425,00869149
010370,00000226
010421,A0509003
030342,040010701590
060190,080345006372
200555,A1501784
051780,00070861
052608,062271007118
391363,421884004682
441948,01326065
050398,A1700356
510079,560147000580
381069,410810001680
471305,01432481
210296,00579506
443588,480020909503
060226,080387006393
221869,250008401847
430700,01297054
054378,060150513832
240250,279145002326
444209,482499012011
336027,361240004295
053251,A0700115
070010,090012000011
241681,270026003318
331183,A1792066
161553,AA000905
231701,260009200596
365330,A0108643
332761,361650001460
191438,01922793
444154,480020713294
054028,062271010863
262941,AA000373
111868,130174003915
164050,A1301414
220668,250055602817
440344,480894000294
070074,090045001636
410501,A9106189
054176,060222711563
102607,120039008302
210002,240009001735
391652,420087607493
320116,350006000918
011483,A9900007
060251,080002006437
070372,090192001403
054746,061291013061
051526,060168410829
141467,171065001278
333836,360005404452
450432,A0771895
471440,01434321
191122,220084001964
030617,040497000404
320128,350108001131
391441,420012700837
050321,00081341
140721,170993005092
330619,360009505516
380655,01160835
290243,320000100734
221541,A1390207
054745,BB140094
054332,060192512271
141063,00341787
470126,510027002944
140111,170993006088
281712,00809393
054386,061524000440
110113,A1501216
210295,00579506
333997,360007805630
440959,481179011154
020037,00023629
051955,00073771
430044,470159002214
053909,063432011154
431424,470014802045
470127,510027002659
070072,090045001639
335465,00924022
111140,130255003553
141078,170993004715
230000,261461001662
141006,170993005884
140637,170993006450
220023,250007901842
310337,340459003043
030656,040043203324
330495,360528004433
440226,480023512294
190590,X0538365
051727,01433805
070281,090279000547
450124,490012401202
060741,080345006493
140910,00343412
290198,320006000571
120235,00326601
445509,480021112390
330835,00925106
233823,268099008147
440906,480021111952
460213,01422611
445046,483057012458
410524,450390101520
441943,01326065
450249,490006500995
390815,01191342
060963,080537006532
380011,A0108743
220345,250279002729
060682,080002006305
061147,080333006667
442562,A1303480
480684,530486003102
090206,110000500456
241625,A1702132
335952,A1502502
180585,A9501919
054825,A0990016
140765,00344926
140996,A9701397
343395,A1502770
442705,01608593
112681,00296867
411274,450261000701
112100,485111
111832,A0501403
334070,360007702877
335401,360010304186
331934,360012204485
333480,360008701922
311473,341198000559
333691,360008105116
230347,268088001588
100113,120201203140
311351,341804003391
330603,360008705190
480068,530039003149
333648,360007705084
330566,360007605621
054784,063315013103
393745,421701007482
443726,482517011271
333843,360007604873
332549,360010005297
030132,040340002840
445414,483444011446
333438,360007800592
442602,482001010494
030645,040633002670
365219,390467605390
333685,360007804458
330752,360015300871
151041,181065002392
053747,062271010844
442638,482001012473
430758,470015102001
333853,360007702857
141122,170993005791
443299,480783012389
440100,480789008146
442963,481302009392
430410,470014901574
447373,484473011211
460175,500039600082
051869,060282011610
310606,340783003121
333798,360007705085
102192,120087006917
030657,040757003250
333784,360007904518
331953,360009806278
350569,380678000855
331926,360009901953
444633,482985010501
320408,350150001064
241680,272124004975
444466,482892012371
012675,010001301682
054072,063864011768
333803,360007702856
053252,060141406017
054813,060141013692
442270,484071011217
193070,220003900450
460135,500039500120
391920,421242007327
101981,120171005736
431510,470014801178
446256,483312011431
053272,060141406029
252224,280132001288
460205,500038800210
442583,482526009380
335346,360010305835
241325,271778000817
460240,500040200189
053055,060015310931
441112,481278011864
332901,360010204894
230767,261160007810
445412,483444012910
053275,060141406031
471561,510132002785
332888,360009801915
442489,481970012392
053648,064098001880
054481,064200012621
445052,481473012564
191657,220165002255
141001,170993006083
331935,360010001951
334656,360012305899
330946,360009805828
041160,050867001525
441946,481674010607
180291,210573002277
012111,010019402399
070830,090353001632
230384,261644005328
432109,470159000523
444097,482703011944
200767,231477800252
011438,010303002191
054664,062308013014
443583,482391010753
330642,360009705537
311494,340995003174
440943,482142012129
333791,360007700584
054357,060002912289
443205,480771011879
330357,360009901919
333600,360007705532
054355,060285012278
351405,380040100526
311610,341761002468
332964,360007900638
111722,130123003896
050819,061207007957
440041,480744012452
343664,370183002860
012379,010018502137
441515,482799012600
111053,130174003708
450402,490014200659
332906,360010206070
171390,200750002013
330355,360009901917
