zip_name,median_household_income,medincome_total,medincome_under25,medincome_2544,medincome_4564,medincome_65plus,state_fips_code,zip_code
ZCTA5 73065,79357,79357,-666666666,85257,86638,53138,40,73065
ZCTA5 73066,51000,51000,-666666666,38571,67500,33750,40,73066
ZCTA5 73067,65368,65368,41042,76875,68558,47500,40,73067
ZCTA5 73068,61326,61326,63429,56886,74173,48806,40,73068
ZCTA5 73069,47615,47615,21039,53028,62500,48036,40,73069
ZCTA5 73071,50826,50826,25131,62025,70015,44403,40,73071
ZCTA5 73072,67094,67094,18469,68584,86467,67259,40,73072
ZCTA5 73073,57750,57750,45625,-666666666,67500,58167,40,73073
ZCTA5 73074,45069,45069,-666666666,46875,58125,33182,40,73074
ZCTA5 73075,45707,45707,32308,53136,49007,35147,40,73075
ZCTA5 73077,55668,55668,41029,62266,69632,33791,40,73077
ZCTA5 73078,86009,86009,63438,88610,88194,59537,40,73078
ZCTA5 73079,53750,53750,-666666666,63750,65417,25625,40,73079
ZCTA5 73080,62011,62011,48807,70089,61447,51471,40,73080
ZCTA5 73082,49878,49878,-666666666,65795,70481,31250,40,73082
ZCTA5 73084,38255,38255,42250,42850,36364,38125,40,73084
ZCTA5 73086,51817,51817,36167,70270,54659,38417,40,73086
ZCTA5 73089,83157,83157,68864,88708,87484,53077,40,73089
ZCTA5 73090,72917,72917,-666666666,89028,83750,47083,40,73090
ZCTA5 73092,43269,43269,-666666666,43929,39500,41250,40,73092
ZCTA5 73093,71080,71080,-666666666,80885,77443,48194,40,73093
ZCTA5 73095,53095,53095,42625,54732,66823,30950,40,73095
ZCTA5 73096,50945,50945,20451,65094,82338,45575,40,73096
ZCTA5 73097,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,40,73097
ZCTA5 73098,49306,49306,58500,77419,52557,34357,40,73098
ZCTA5 73099,74392,74392,45809,77658,89595,52699,40,73099
ZCTA5 73102,53178,53178,36563,60595,35938,15114,40,73102
ZCTA5 73103,52416,52416,28516,61193,61591,39167,40,73103
ZCTA5 73104,60052,60052,15893,60893,110125,35417,40,73104
ZCTA5 73105,42050,42050,16983,53221,32083,42639,40,73105
ZCTA5 73106,39527,39527,33167,46208,38659,26901,40,73106
ZCTA5 73107,45430,45430,43478,50167,46202,37800,40,73107
ZCTA5 73108,29483,29483,25680,29756,32125,28906,40,73108
ZCTA5 73109,34025,34025,41810,36611,37316,22839,40,73109
ZCTA5 73110,43059,43059,27141,49914,44505,37053,40,73110
ZCTA5 73111,30517,30517,-666666666,26902,32243,31217,40,73111
ZCTA5 73112,49122,49122,34648,52693,50087,39044,40,73112
ZCTA5 73114,36337,36337,28536,36820,35536,39485,40,73114
ZCTA5 73115,46254,46254,40682,46163,52188,38472,40,73115
ZCTA5 73116,78490,78490,36250,81791,88629,63646,40,73116
ZCTA5 73117,26215,26215,-666666666,36702,22432,18668,40,73117
ZCTA5 73118,56510,56510,34632,58232,60600,48750,40,73118
ZCTA5 73119,34970,34970,32311,36515,35556,30700,40,73119
ZCTA5 73120,53360,53360,33992,58141,62909,49173,40,73120
ZCTA5 73121,61250,61250,-666666666,52986,60139,67014,40,73121
ZCTA5 73122,48306,48306,-666666666,52898,48622,46510,40,73122
ZCTA5 73127,39069,39069,35867,36724,39401,45491,40,73127
ZCTA5 73128,68654,68654,81364,62606,91433,39750,40,73128
ZCTA5 73129,32507,32507,20917,39073,28085,36128,40,73129
ZCTA5 73130,60766,60766,34750,65649,73286,50072,40,73130
ZCTA5 73131,82756,82756,41932,78179,108977,64327,40,73131
ZCTA5 73132,53152,53152,24100,45898,74710,54848,40,73132
ZCTA5 73134,52949,52949,37115,51886,54884,63300,40,73134
ZCTA5 73135,61455,61455,52273,58247,80504,51522,40,73135
ZCTA5 73139,44909,44909,24821,45908,49630,39063,40,73139
ZCTA5 73141,41890,41890,95852,43259,41071,34896,40,73141
ZCTA5 73142,76748,76748,35347,74492,98672,70500,40,73142
ZCTA5 73145,61964,61964,29875,64808,-666666666,-666666666,40,73145
ZCTA5 73149,37401,37401,19375,37684,41950,36548,40,73149
ZCTA5 73150,84856,84856,-666666666,102813,106500,63177,40,73150
ZCTA5 73151,169750,169750,-666666666,-666666666,205750,100417,40,73151
ZCTA5 73159,51137,51137,38542,51459,59093,42348,40,73159
ZCTA5 73160,65528,65528,32221,71303,76357,43950,40,73160
ZCTA5 73162,75316,75316,40000,75559,86489,64269,40,73162
ZCTA5 73165,91295,91295,-666666666,106111,108125,75443,40,73165
ZCTA5 73169,66400,66400,47813,53173,67200,91500,40,73169
ZCTA5 73170,83903,83903,54097,89300,96505,65349,40,73170
ZCTA5 73173,116343,116343,-666666666,121683,110833,91250,40,73173
ZCTA5 73179,90071,90071,-666666666,114565,95551,38185,40,73179
ZCTA5 73401,52528,52528,40045,57500,59539,38326,40,73401
ZCTA5 73425,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,40,73425
ZCTA5 73430,68375,68375,-666666666,82500,67625,49500,40,73430
ZCTA5 73432,53676,53676,-666666666,61250,58750,36979,40,73432
ZCTA5 73433,53987,53987,33750,63583,64063,39519,40,73433
ZCTA5 73434,42708,42708,-666666666,-666666666,52000,23750,40,73434
ZCTA5 73437,42031,42031,-666666666,-666666666,-666666666,-666666666,40,73437
ZCTA5 73438,45848,45848,60536,57500,43500,34338,40,73438
ZCTA5 73439,45644,45644,35893,50000,53015,35737,40,73439
ZCTA5 73440,48068,48068,-666666666,-666666666,102727,34028,40,73440
ZCTA5 73441,30833,30833,-666666666,-666666666,33750,27188,40,73441
ZCTA5 73442,62292,62292,-666666666,103542,61477,60000,40,73442
ZCTA5 73443,51467,51467,44500,54490,63835,29364,40,73443
ZCTA5 73444,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,40,73444
ZCTA5 73446,45774,45774,44423,47234,47139,36067,40,73446
ZCTA5 73447,49583,49583,65000,53542,52813,35625,40,73447
ZCTA5 73448,47469,47469,43438,51250,60179,38971,40,73448
ZCTA5 73449,48309,48309,-666666666,38500,37198,58438,40,73449
ZCTA5 73450,47045,47045,-666666666,45833,61875,45000,40,73450
ZCTA5 73453,62500,62500,-666666666,67083,64583,33194,40,73453
ZCTA5 73455,32813,32813,48750,31250,40893,26667,40,73455
ZCTA5 73456,39485,39485,29583,58523,47115,23047,40,73456
ZCTA5 73458,49125,49125,-666666666,49125,65833,31667,40,73458
ZCTA5 73459,44524,44524,42500,52500,56042,39464,40,73459
ZCTA5 73460,34206,34206,26000,49224,34792,28475,40,73460
ZCTA5 73461,39688,39688,41250,49375,36875,40417,40,73461
ZCTA5 73463,55042,55042,64167,61875,65625,36583,40,73463
ZCTA5 73481,41071,41071,54167,50000,43750,31042,40,73481
ZCTA5 73487,22500,22500,-666666666,-666666666,28750,28750,40,73487
ZCTA5 73491,52679,52679,23125,45000,73125,52679,40,73491
ZCTA5 73501,38517,38517,49583,38833,39819,35693,40,73501
ZCTA5 73503,47629,47629,38025,48462,114231,-666666666,40,73503
ZCTA5 73505,53625,53625,30587,52073,70598,50305,40,73505
ZCTA5 73507,52190,52190,30572,55542,57708,44810,40,73507
ZCTA5 73520,49167,49167,-666666666,-666666666,-666666666,66250,40,73520
ZCTA5 73521,48720,48720,34803,52297,58987,41156,40,73521
ZCTA5 73526,61140,61140,56250,65729,65804,55357,40,73526
ZCTA5 73527,75735,75735,76154,83088,78073,58646,40,73527
ZCTA5 73528,57273,57273,-666666666,70000,82750,34250,40,73528
ZCTA5 73529,44700,44700,70167,57250,54583,33696,40,73529
ZCTA5 73530,36154,36154,-666666666,40938,70000,26354,40,73530
ZCTA5 73531,54750,54750,-666666666,53000,110179,50694,40,73531
ZCTA5 73532,56667,56667,-666666666,78750,74250,27708,40,73532
ZCTA5 73533,46868,46868,37625,50146,54590,39022,40,73533
ZCTA5 73537,41094,41094,-666666666,43750,62708,26875,40,73537
ZCTA5 73538,73409,73409,38224,79114,86818,40648,40,73538
ZCTA5 73539,54583,54583,-666666666,81406,-666666666,-666666666,40,73539
ZCTA5 73540,50625,50625,-666666666,90526,50417,42813,40,73540
ZCTA5 73541,55859,55859,60875,56250,73162,33594,40,73541
ZCTA5 73542,42722,42722,31111,46726,45897,32262,40,73542
ZCTA5 73543,47596,47596,-666666666,53750,60625,25833,40,73543
ZCTA5 73544,38333,38333,-666666666,2499,-666666666,37167,40,73544
ZCTA5 73546,42544,42544,-666666666,43021,44940,35682,40,73546
ZCTA5 73547,43155,43155,-666666666,50650,54464,38203,40,73547
ZCTA5 73548,23306,23306,-666666666,-666666666,22857,43382,40,73548
ZCTA5 73549,51667,51667,-666666666,-666666666,74500,40893,40,73549
ZCTA5 73550,47986,47986,-666666666,60000,40179,37434,40,73550
ZCTA5 73551,36042,36042,-666666666,-666666666,35833,40417,40,73551
ZCTA5 73552,72619,72619,-666666666,84375,85000,42813,40,73552
ZCTA5 73553,136250,136250,-666666666,-666666666,152955,-666666666,40,73553
ZCTA5 73554,40147,40147,-666666666,48417,52553,32784,40,73554
ZCTA5 73555,38333,38333,-666666666,-666666666,38750,48000,40,73555
ZCTA5 73556,39688,39688,-666666666,39375,51250,-666666666,40,73556
ZCTA5 73557,71875,71875,-666666666,63333,53438,100203,40,73557
ZCTA5 73559,36923,36923,-666666666,36731,55000,-666666666,40,73559
ZCTA5 73560,49871,49871,-666666666,75000,36250,50234,40,73560
ZCTA5 73562,72321,72321,-666666666,54750,113750,45750,40,73562
ZCTA5 73564,44821,44821,-666666666,64250,70000,35536,40,73564
ZCTA5 73565,32589,32589,21875,38750,31979,34375,40,73565
ZCTA5 73566,38221,38221,9474,60263,34750,30313,40,73566
ZCTA5 73567,43424,43424,-666666666,64306,48750,35278,40,73567
ZCTA5 73568,35417,35417,13750,21917,46923,32500,40,73568
ZCTA5 73569,40625,40625,33750,51250,47614,31667,40,73569
ZCTA5 73570,42143,42143,-666666666,59375,61129,32727,40,73570
ZCTA5 73571,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,40,73571
ZCTA5 73572,50787,50787,40156,73897,58529,36667,40,73572
ZCTA5 73573,42674,42674,25938,55000,39766,42731,40,73573
ZCTA5 73601,48034,48034,39361,54260,37454,45714,40,73601
ZCTA5 73620,57321,57321,-666666666,61875,-666666666,57841,40,73620
ZCTA5 73622,37750,37750,-666666666,36625,43690,25833,40,73622
ZCTA5 73624,52159,52159,38676,63846,50833,46964,40,73624
ZCTA5 73625,63152,63152,26458,67333,37059,45417,40,73625
ZCTA5 73626,52583,52583,-666666666,63750,48750,-666666666,40,73626
ZCTA5 73627,34423,34423,-666666666,49118,63750,23880,40,73627
ZCTA5 73628,62569,62569,68438,51354,78750,37500,40,73628
ZCTA5 73632,47083,47083,30250,75398,38092,40188,40,73632
ZCTA5 73638,46875,46875,-666666666,53370,-666666666,-666666666,40,73638
ZCTA5 73639,36250,36250,-666666666,21532,46875,32500,40,73639
ZCTA5 73641,43906,43906,-666666666,43750,55833,37917,40,73641
ZCTA5 73642,52000,52000,-666666666,-666666666,41875,64375,40,73642
ZCTA5 73644,53709,53709,-666666666,63040,62319,32096,40,73644
ZCTA5 73645,45705,45705,-666666666,96250,42143,42500,40,73645
ZCTA5 73646,65313,65313,-666666666,-666666666,61250,82981,40,73646
ZCTA5 73647,71354,71354,-666666666,71771,82583,60313,40,73647
ZCTA5 73650,40227,40227,-666666666,-666666666,55795,34375,40,73650
ZCTA5 73651,32938,32938,21528,38333,40461,24449,40,73651
ZCTA5 73654,82614,82614,51667,73438,93500,68750,40,73654
ZCTA5 73655,48490,48490,-666666666,47292,47292,49688,40,73655
ZCTA5 73658,45750,45750,-666666666,-666666666,51250,-666666666,40,73658
ZCTA5 73659,63438,63438,-666666666,30417,63125,-666666666,40,73659
ZCTA5 73660,32132,32132,-666666666,35938,33250,30313,40,73660
ZCTA5 73661,58542,58542,-666666666,78875,-666666666,49000,40,73661
ZCTA5 73662,48994,48994,55150,76250,48107,33632,40,73662
ZCTA5 73663,51638,51638,-666666666,54583,60156,42813,40,73663
ZCTA5 73664,56354,56354,51944,68750,58750,43393,40,73664
ZCTA5 73666,68500,68500,-666666666,73056,-666666666,37250,40,73666
ZCTA5 73667,57650,57650,23333,88750,56944,44107,40,73667
ZCTA5 73669,48438,48438,-666666666,66042,78571,28583,40,73669
ZCTA5 73673,42917,42917,-666666666,-666666666,49375,32500,40,73673
ZCTA5 73701,43115,43115,45625,48012,44369,35099,40,73701
ZCTA5 73703,62761,62761,36981,69271,75865,46694,40,73703
ZCTA5 73705,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,40,73705
ZCTA5 73716,59141,59141,-666666666,-666666666,97143,54583,40,73716
ZCTA5 73717,54583,54583,24643,81295,49265,46500,40,73717
ZCTA5 73718,56429,56429,70833,69375,37188,49125,40,73718
ZCTA5 73719,79167,79167,-666666666,-666666666,95833,-666666666,40,73719
ZCTA5 73720,60625,60625,-666666666,-666666666,-666666666,65417,40,73720
ZCTA5 73722,89196,89196,-666666666,104500,90938,56875,40,73722
ZCTA5 73724,50052,50052,-666666666,-666666666,67250,33056,40,73724
ZCTA5 73726,55375,55375,-666666666,39286,76250,41667,40,73726
ZCTA5 73727,-666666666,-666666666,-666666666,146979,-666666666,2499,40,73727
ZCTA5 73728,61115,61115,-666666666,85179,62917,40583,40,73728
ZCTA5 73729,54615,54615,-666666666,71250,53750,36500,40,73729
ZCTA5 73730,53125,53125,-666666666,74875,58750,30833,40,73730
ZCTA5 73731,68750,68750,-666666666,-666666666,50417,83088,40,73731
ZCTA5 73733,57000,57000,-666666666,172692,-666666666,-666666666,40,73733
ZCTA5 73734,56094,56094,-666666666,44167,67750,56719,40,73734
ZCTA5 73735,75357,75357,-666666666,76250,89375,46875,40,73735
ZCTA5 73736,74028,74028,48125,142996,72639,36477,40,73736
ZCTA5 73737,49867,49867,45192,70417,50208,31964,40,73737
ZCTA5 73738,45368,45368,-666666666,60536,53839,23036,40,73738
ZCTA5 73739,68958,68958,-666666666,80417,-666666666,-666666666,40,73739
ZCTA5 73741,66250,66250,-666666666,75625,64773,60417,40,73741
ZCTA5 73742,49514,49514,28631,51250,49458,58229,40,73742
ZCTA5 73743,78250,78250,-666666666,130313,78500,-666666666,40,73743
ZCTA5 73744,-666666666,-666666666,-666666666,88542,-666666666,24063,40,73744
ZCTA5 73746,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,40,73746
ZCTA5 73747,58370,58370,-666666666,127788,-666666666,-666666666,40,73747
ZCTA5 73749,58056,58056,-666666666,110556,-666666666,58015,40,73749
ZCTA5 73750,58750,58750,32205,54914,80571,47531,40,73750
ZCTA5 73753,65179,65179,-666666666,80625,66250,47813,40,73753
ZCTA5 73754,55250,55250,-666666666,61442,52813,37500,40,73754
ZCTA5 73755,35875,35875,-666666666,-666666666,29773,34107,40,73755
ZCTA5 73756,61000,61000,-666666666,110417,97188,35556,40,73756
ZCTA5 73757,121406,121406,-666666666,-666666666,128854,37969,40,73757
ZCTA5 73758,-666666666,-666666666,-666666666,76000,-666666666,-666666666,40,73758
ZCTA5 73759,47639,47639,-666666666,45568,74531,36917,40,73759
ZCTA5 73760,54615,54615,-666666666,83875,65000,18750,40,73760
ZCTA5 73761,63929,63929,-666666666,-666666666,107639,40500,40,73761
ZCTA5 73762,62788,62788,30294,83320,71360,29375,40,73762
ZCTA5 73763,48311,48311,-666666666,52829,60000,38875,40,73763
ZCTA5 73764,63000,63000,-666666666,-666666666,63667,-666666666,40,73764
ZCTA5 73766,62206,62206,70714,63889,80750,42250,40,73766
ZCTA5 73768,58947,58947,-666666666,72750,78696,33750,40,73768
ZCTA5 73771,42813,42813,-666666666,48333,43333,33542,40,73771
ZCTA5 73772,43886,43886,53036,40347,59844,42917,40,73772
ZCTA5 73773,54792,54792,54063,71029,52330,35464,40,73773
ZCTA5 73801,59349,59349,50673,56348,79342,45000,40,73801
ZCTA5 73832,64531,64531,50625,72031,68125,40625,40,73832
ZCTA5 73834,47500,47500,-666666666,45948,75750,44231,40,73834
ZCTA5 73835,48214,48214,-666666666,-666666666,85625,-666666666,40,73835
ZCTA5 73838,56389,56389,-666666666,-666666666,44583,55417,40,73838
ZCTA5 73840,47188,47188,-666666666,74375,71042,38393,40,73840
ZCTA5 73841,44091,44091,-666666666,30000,75938,40938,40,73841
ZCTA5 73842,66667,66667,-666666666,86667,71250,36833,40,73842
ZCTA5 73843,50357,50357,-666666666,46563,47969,53015,40,73843
ZCTA5 73844,41944,41944,-666666666,42308,-666666666,41848,40,73844
ZCTA5 73848,49250,49250,-666666666,48333,84167,31477,40,73848
ZCTA5 73851,49500,49500,-666666666,-666666666,62083,48500,40,73851
ZCTA5 73852,62250,62250,-666666666,68750,82619,44091,40,73852
ZCTA5 73853,80125,80125,-666666666,119107,81375,31250,40,73853
ZCTA5 73855,-666666666,-666666666,-666666666,-666666666,-666666666,12159,40,73855
ZCTA5 73857,76833,76833,-666666666,80750,108558,-666666666,40,73857
ZCTA5 73858,55625,55625,-666666666,63750,66111,29219,40,73858
ZCTA5 73859,45875,45875,-666666666,39063,62206,39563,40,73859
ZCTA5 73860,47708,47708,33125,83516,48750,40625,40,73860
ZCTA5 73901,63125,63125,-666666666,64750,-666666666,-666666666,40,73901
ZCTA5 73931,60000,60000,67083,70568,66875,53750,40,73931
ZCTA5 73932,52431,52431,47159,61118,56492,31250,40,73932
ZCTA5 73933,45250,45250,-666666666,49583,46125,39875,40,73933
ZCTA5 73937,49250,49250,-666666666,56250,51875,46250,40,73937
ZCTA5 73938,50909,50909,50500,58750,54167,31944,40,73938
ZCTA5 73939,43068,43068,15375,43056,55833,61250,40,73939
ZCTA5 73942,53555,53555,-666666666,61134,58412,30887,40,73942
ZCTA5 73944,44107,44107,-666666666,51458,54000,22031,40,73944
ZCTA5 73945,54135,54135,-666666666,53030,67266,52760,40,73945
ZCTA5 73946,24375,24375,-666666666,-666666666,-666666666,-666666666,40,73946
ZCTA5 73947,43750,43750,43125,60208,68750,25795,40,73947
ZCTA5 73949,48482,48482,69545,42250,57583,22708,40,73949
ZCTA5 73950,55000,55000,50357,58750,63750,27292,40,73950
ZCTA5 73951,50833,50833,-666666666,35833,75000,29750,40,73951
ZCTA5 74001,38750,38750,-666666666,50625,46250,30938,40,74001
ZCTA5 74002,54141,54141,19205,69750,69904,33750,40,74002
ZCTA5 74003,39668,39668,29028,40441,45559,35208,40,74003
ZCTA5 74006,66323,66323,43821,74753,87077,46403,40,74006
ZCTA5 74008,80632,80632,55208,91797,86583,60054,40,74008
ZCTA5 74010,44116,44116,-666666666,52337,54583,30995,40,74010
ZCTA5 74011,80102,80102,53281,85282,97057,55154,40,74011
ZCTA5 74012,69743,69743,41174,71487,87404,48742,40,74012
ZCTA5 74014,79742,79742,42396,83576,92734,60395,40,74014
ZCTA5 74015,58365,58365,31750,52841,68275,51458,40,74015
ZCTA5 74016,51156,51156,28438,53188,59345,40733,40,74016
ZCTA5 74017,55712,55712,37083,59725,67908,41081,40,74017
ZCTA5 74019,69038,69038,30455,70325,100108,49877,40,74019
ZCTA5 74020,51063,51063,40125,60353,62578,35598,40,74020
ZCTA5 74021,74030,74030,29688,86801,88113,39827,40,74021
ZCTA5 74022,54135,54135,42500,62143,74063,35735,40,74022
ZCTA5 74023,44598,44598,43542,49688,53047,29854,40,74023
ZCTA5 74026,45000,45000,-666666666,53500,47614,33750,40,74026
ZCTA5 74027,42656,42656,-666666666,55208,50859,30313,40,74027
ZCTA5 74028,47386,47386,-666666666,67708,53750,32083,40,74028
ZCTA5 74029,46045,46045,-666666666,61174,49808,40954,40,74029
ZCTA5 74030,36012,36012,40833,50536,40074,25795,40,74030
ZCTA5 74032,53967,53967,-666666666,62143,56250,36429,40,74032
ZCTA5 74033,66170,66170,40089,79301,73090,32188,40,74033
ZCTA5 74034,22813,22813,-666666666,-666666666,-666666666,23125,40,74034
ZCTA5 74035,39844,39844,-666666666,48026,46394,35966,40,74035
ZCTA5 74036,59430,59430,52596,62292,75071,43438,40,74036
ZCTA5 74037,88351,88351,44028,99821,102463,50273,40,74037
ZCTA5 74038,51875,51875,19659,62875,62143,37679,40,74038
ZCTA5 74039,53333,53333,110139,59167,69375,28278,40,74039
ZCTA5 74041,66711,66711,41125,67768,81250,42083,40,74041
ZCTA5 74042,31667,31667,27500,58125,30781,27500,40,74042
ZCTA5 74044,50484,50484,46711,68672,59375,35333,40,74044
ZCTA5 74045,58000,58000,-666666666,86000,29375,48750,40,74045
ZCTA5 74046,55357,55357,-666666666,55179,68125,-666666666,40,74046
ZCTA5 74047,59731,59731,52917,74196,69698,40156,40,74047
ZCTA5 74048,40547,40547,21833,45682,41538,36974,40,74048
ZCTA5 74050,37750,37750,-666666666,61250,39500,31146,40,74050
ZCTA5 74051,58917,58917,46250,60625,63846,38942,40,74051
ZCTA5 74052,31354,31354,28125,40125,41250,23542,40,74052
ZCTA5 74053,71576,71576,41250,71161,91250,39934,40,74053
ZCTA5 74054,43977,43977,-666666666,37292,51806,29615,40,74054
ZCTA5 74055,76938,76938,48261,79311,100026,52799,40,74055
ZCTA5 74056,39133,39133,64408,42723,37760,37168,40,74056
ZCTA5 74058,44306,44306,40000,54766,45347,38438,40,74058
ZCTA5 74059,47550,47550,11772,49153,55089,37554,40,74059
ZCTA5 74060,40278,40278,43750,41250,46136,27019,40,74060
ZCTA5 74061,54688,54688,56058,68696,52200,40583,40,74061
ZCTA5 74062,54605,54605,105625,51250,45000,56696,40,74062
ZCTA5 74063,58384,58384,55677,67290,68998,41673,40,74063
ZCTA5 74066,56881,56881,40938,63852,68392,40625,40,74066
ZCTA5 74068,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,40,74068
ZCTA5 74070,57521,57521,31518,64464,73654,36667,40,74070
ZCTA5 74071,35481,35481,-666666666,-666666666,-666666666,17500,40,74071
ZCTA5 74072,50606,50606,36750,68125,52222,36042,40,74072
